row_id,source_record,source_line,cook_rank,term_id,estimate_full,estimate_deleted,delta_full_minus_deleted,delta_in_primary_se
CP01-R0930,930,931,575,INTERCEPT,-23.33121358,-22.95698935,-0.37422424,-0.01407625
CP01-R0930,930,931,575,CEMENT,0.11980433,0.11969773,0.00010660,0.01255746
CP01-R0930,930,931,575,SLAG,0.10386581,0.10379556,0.00007025,0.00693073
CP01-R0930,930,931,575,FLY_ASH,0.08793432,0.08800690,-0.00007258,-0.00576762
CP01-R0930,930,931,575,WATER,-0.14991842,-0.15026782,0.00034940,0.00869642
CP01-R0930,930,931,575,SUPERPLASTICIZER,0.29222460,0.29147267,0.00075192,0.00804846
CP01-R0930,930,931,575,COARSE_AGGREGATE,0.01808621,0.01797224,0.00011398,0.01213510
CP01-R0930,930,931,575,FINE_AGGREGATE,0.02019035,0.01998571,0.00020464,0.01912245
CP01-R0930,930,931,575,AGE,0.11422207,0.11420082,0.00002124,0.00391445
CP01-R0435,435,436,576,INTERCEPT,-23.33121358,-22.92885826,-0.40235532,-0.01513439
CP01-R0435,435,436,576,CEMENT,0.11980433,0.11965101,0.00015332,0.01806121
CP01-R0435,435,436,576,SLAG,0.10386581,0.10358804,0.00027777,0.02740509
CP01-R0435,435,436,576,FLY_ASH,0.08793432,0.08753815,0.00039617,0.03148396
CP01-R0435,435,436,576,WATER,-0.14991842,-0.15019722,0.00027880,0.00693940
CP01-R0435,435,436,576,SUPERPLASTICIZER,0.29222460,0.29401219,-0.00178759,-0.01913416
CP01-R0435,435,436,576,COARSE_AGGREGATE,0.01808621,0.01792750,0.00015871,0.01689824
CP01-R0435,435,436,576,FINE_AGGREGATE,0.02019035,0.02002277,0.00016758,0.01565954
CP01-R0435,435,436,576,AGE,0.11422207,0.11421795,0.00000412,0.00075941
CP01-R0942,942,943,577,INTERCEPT,-23.33121358,-23.34696696,0.01575338,0.00059256
CP01-R0942,942,943,577,CEMENT,0.11980433,0.11991159,-0.00010725,-0.01263404
CP01-R0942,942,943,577,SLAG,0.10386581,0.10382416,0.00004165,0.00410947
CP01-R0942,942,943,577,FLY_ASH,0.08793432,0.08807700,-0.00014268,-0.01133888
CP01-R0942,942,943,577,WATER,-0.14991842,-0.15005356,0.00013514,0.00336355
CP01-R0942,942,943,577,SUPERPLASTICIZER,0.29222460,0.29190147,0.00032313,0.00345872
CP01-R0942,942,943,577,COARSE_AGGREGATE,0.01808621,0.01809848,-0.00001227,-0.00130640
CP01-R0942,942,943,577,FINE_AGGREGATE,0.02019035,0.02017421,0.00001614,0.00150856
CP01-R0942,942,943,577,AGE,0.11422207,0.11425908,-0.00003702,-0.00682053
CP01-R0704,704,705,578,INTERCEPT,-23.33121358,-23.66176412,0.33055054,0.01243349
CP01-R0704,704,705,578,CEMENT,0.11980433,0.11994501,-0.00014067,-0.01657114
CP01-R0704,704,705,578,SLAG,0.10386581,0.10393467,-0.00006886,-0.00679406
CP01-R0704,704,705,578,FLY_ASH,0.08793432,0.08814151,-0.00020719,-0.01646523
CP01-R0704,704,705,578,WATER,-0.14991842,-0.14945431,-0.00046411,-0.01155170
CP01-R0704,704,705,578,SUPERPLASTICIZER,0.29222460,0.29387075,-0.00164615,-0.01762023
CP01-R0704,704,705,578,COARSE_AGGREGATE,0.01808621,0.01820891,-0.00012269,-0.01306323
CP01-R0704,704,705,578,FINE_AGGREGATE,0.02019035,0.02025607,-0.00006572,-0.00614136
CP01-R0704,704,705,578,AGE,0.11422207,0.11427336,-0.00005129,-0.00945031
CP01-R0445,445,446,579,INTERCEPT,-23.33121358,-22.44428375,-0.88692983,-0.03336141
CP01-R0445,445,446,579,CEMENT,0.11980433,0.11959374,0.00021060,0.02480845
CP01-R0445,445,446,579,SLAG,0.10386581,0.10365493,0.00021088,0.02080535
CP01-R0445,445,446,579,FLY_ASH,0.08793432,0.08757607,0.00035825,0.02847029
CP01-R0445,445,446,579,WATER,-0.14991842,-0.15133881,0.00142039,0.03535327
CP01-R0445,445,446,579,SUPERPLASTICIZER,0.29222460,0.29066210,0.00156250,0.01672477
CP01-R0445,445,446,579,COARSE_AGGREGATE,0.01808621,0.01776250,0.00032372,0.03446662
CP01-R0445,445,446,579,FINE_AGGREGATE,0.02019035,0.01990909,0.00028126,0.02628223
CP01-R0445,445,446,579,AGE,0.11422207,0.11425574,-0.00003367,-0.00620390
CP01-R0400,400,401,580,INTERCEPT,-23.33121358,-23.27589378,-0.05531980,-0.00208083
CP01-R0400,400,401,580,CEMENT,0.11980433,0.11988771,-0.00008338,-0.00982206
CP01-R0400,400,401,580,SLAG,0.10386581,0.10385560,0.00001021,0.00100766
CP01-R0400,400,401,580,FLY_ASH,0.08793432,0.08813634,-0.00020202,-0.01605425
CP01-R0400,400,401,580,WATER,-0.14991842,-0.15022683,0.00030841,0.00767634
CP01-R0400,400,401,580,SUPERPLASTICIZER,0.29222460,0.29053264,0.00169196,0.01811048
CP01-R0400,400,401,580,COARSE_AGGREGATE,0.01808621,0.01803867,0.00004754,0.00506163
CP01-R0400,400,401,580,FINE_AGGREGATE,0.02019035,0.02020668,-0.00001633,-0.00152577
CP01-R0400,400,401,580,AGE,0.11422207,0.11428053,-0.00005846,-0.01077253
CP01-R0671,671,672,581,INTERCEPT,-23.33121358,-23.52558678,0.19437320,0.00731125
CP01-R0671,671,672,581,CEMENT,0.11980433,0.11979548,0.00000885,0.00104298
CP01-R0671,671,672,581,SLAG,0.10386581,0.10379737,0.00006844,0.00675188
CP01-R0671,671,672,581,FLY_ASH,0.08793432,0.08794061,-0.00000629,-0.00049980
CP01-R0671,671,672,581,WATER,-0.14991842,-0.14970293,-0.00021549,-0.00536344
CP01-R0671,671,672,581,SUPERPLASTICIZER,0.29222460,0.29371106,-0.00148647,-0.01591096
CP01-R0671,671,672,581,COARSE_AGGREGATE,0.01808621,0.01813521,-0.00004900,-0.00521696
CP01-R0671,671,672,581,FINE_AGGREGATE,0.02019035,0.02031576,-0.00012541,-0.01171886
CP01-R0671,671,672,581,AGE,0.11422207,0.11427845,-0.00005638,-0.01038893
CP01-R0766,766,767,582,INTERCEPT,-23.33121358,-22.50060066,-0.83061293,-0.03124308
CP01-R0766,766,767,582,CEMENT,0.11980433,0.11962383,0.00018051,0.02126336
CP01-R0766,766,767,582,SLAG,0.10386581,0.10355508,0.00031073,0.03065675
CP01-R0766,766,767,582,FLY_ASH,0.08793432,0.08759858,0.00033574,0.02668128
CP01-R0766,766,767,582,WATER,-0.14991842,-0.15106002,0.00114160,0.02841435
CP01-R0766,766,767,582,SUPERPLASTICIZER,0.29222460,0.29018860,0.00203599,0.02179301
CP01-R0766,766,767,582,COARSE_AGGREGATE,0.01808621,0.01779922,0.00028699,0.03055634
CP01-R0766,766,767,582,FINE_AGGREGATE,0.02019035,0.01989262,0.00029773,0.02782070
CP01-R0766,766,767,582,AGE,0.11422207,0.11413431,0.00008775,0.01616960
CP01-R0436,436,437,583,INTERCEPT,-23.33121358,-22.93200934,-0.39920424,-0.01501586
CP01-R0436,436,437,583,CEMENT,0.11980433,0.11970019,0.00010414,0.01226779
CP01-R0436,436,437,583,SLAG,0.10386581,0.10362999,0.00023581,0.02326552
CP01-R0436,436,437,583,FLY_ASH,0.08793432,0.08760501,0.00032931,0.02617055
CP01-R0436,436,437,583,WATER,-0.14991842,-0.15031752,0.00039910,0.00993347
CP01-R0436,436,437,583,SUPERPLASTICIZER,0.29222460,0.29240616,-0.00018156,-0.00194342
CP01-R0436,436,437,583,COARSE_AGGREGATE,0.01808621,0.01791418,0.00017203,0.01831624
CP01-R0436,436,437,583,FINE_AGGREGATE,0.02019035,0.02005759,0.00013276,0.01240542
CP01-R0436,436,437,583,AGE,0.11422207,0.11421551,0.00000656,0.00120795
CP01-R0140,140,141,584,INTERCEPT,-23.33121358,-22.91129893,-0.41991465,-0.01579487
CP01-R0140,140,141,584,CEMENT,0.11980433,0.11959543,0.00020890,0.02460825
CP01-R0140,140,141,584,SLAG,0.10386581,0.10358073,0.00028508,0.02812565
CP01-R0140,140,141,584,FLY_ASH,0.08793432,0.08774457,0.00018976,0.01507990
CP01-R0140,140,141,584,WATER,-0.14991842,-0.15026905,0.00035063,0.00872716
CP01-R0140,140,141,584,SUPERPLASTICIZER,0.29222460,0.29201810,0.00020649,0.00221029
CP01-R0140,140,141,584,COARSE_AGGREGATE,0.01808621,0.01795662,0.00012959,0.01379776
CP01-R0140,140,141,584,FINE_AGGREGATE,0.02019035,0.02000537,0.00018498,0.01728525
CP01-R0140,140,141,584,AGE,0.11422207,0.11417930,0.00004277,0.00788083
CP01-R0374,374,375,585,INTERCEPT,-23.33121358,-23.24257723,-0.08863635,-0.00333401
CP01-R0374,374,375,585,CEMENT,0.11980433,0.11984280,-0.00003846,-0.00453069
CP01-R0374,374,375,585,SLAG,0.10386581,0.10389996,-0.00003415,-0.00336886
CP01-R0374,374,375,585,FLY_ASH,0.08793432,0.08790634,0.00002798,0.00222335
CP01-R0374,374,375,585,WATER,-0.14991842,-0.14985453,-0.00006389,-0.00159024
CP01-R0374,374,375,585,SUPERPLASTICIZER,0.29222460,0.29097351,0.00125109,0.01339147
CP01-R0374,374,375,585,COARSE_AGGREGATE,0.01808621,0.01797869,0.00010752,0.01144786
CP01-R0374,374,375,585,FINE_AGGREGATE,0.02019035,0.02019011,0.00000024,0.00002239
CP01-R0374,374,375,585,AGE,0.11422207,0.11410669,0.00011538,0.02125934
CP01-R0498,498,499,586,INTERCEPT,-23.33121358,-23.74511894,0.41390536,0.01556884
CP01-R0498,498,499,586,CEMENT,0.11980433,0.12000598,-0.00020165,-0.02375396
CP01-R0498,498,499,586,SLAG,0.10386581,0.10404791,-0.00018211,-0.01796656
CP01-R0498,498,499,586,FLY_ASH,0.08793432,0.08821110,-0.00027678,-0.02199578
CP01-R0498,498,499,586,WATER,-0.14991842,-0.14976454,-0.00015388,-0.00383009
CP01-R0498,498,499,586,SUPERPLASTICIZER,0.29222460,0.29197348,0.00025112,0.00268794
CP01-R0498,498,499,586,COARSE_AGGREGATE,0.01808621,0.01821548,-0.00012927,-0.01376303
CP01-R0498,498,499,586,FINE_AGGREGATE,0.02019035,0.02042458,-0.00023423,-0.02188674
CP01-R0498,498,499,586,AGE,0.11422207,0.11425077,-0.00002870,-0.00528820
CP01-R0717,717,718,587,INTERCEPT,-23.33121358,-23.24044313,-0.09077045,-0.00341428
CP01-R0717,717,718,587,CEMENT,0.11980433,0.11972395,0.00008038,0.00946929
CP01-R0717,717,718,587,SLAG,0.10386581,0.10388335,-0.00001754,-0.00173064
CP01-R0717,717,718,587,FLY_ASH,0.08793432,0.08784299,0.00009133,0.00725816
CP01-R0717,717,718,587,WATER,-0.14991842,-0.15004610,0.00012769,0.00317807
CP01-R0717,717,718,587,SUPERPLASTICIZER,0.29222460,0.29102558,0.00119901,0.01283411
CP01-R0717,717,718,587,COARSE_AGGREGATE,0.01808621,0.01800919,0.00007703,0.00820101
CP01-R0717,717,718,587,FINE_AGGREGATE,0.02019035,0.02025242,-0.00006207,-0.00579975
CP01-R0717,717,718,587,AGE,0.11422207,0.11417511,0.00004696,0.00865195
CP01-R0686,686,687,588,INTERCEPT,-23.33121358,-23.20945856,-0.12175503,-0.00457975
CP01-R0686,686,687,588,CEMENT,0.11980433,0.11972946,0.00007487,0.00882016
CP01-R0686,686,687,588,SLAG,0.10386581,0.10391042,-0.00004462,-0.00440175
CP01-R0686,686,687,588,FLY_ASH,0.08793432,0.08785619,0.00007814,0.00620948
CP01-R0686,686,687,588,WATER,-0.14991842,-0.15012448,0.00020607,0.00512895
CP01-R0686,686,687,588,SUPERPLASTICIZER,0.29222460,0.29077158,0.00145301,0.01555289
CP01-R0686,686,687,588,COARSE_AGGREGATE,0.01808621,0.01801416,0.00007206,0.00767221
CP01-R0686,686,687,588,FINE_AGGREGATE,0.02019035,0.02022200,-0.00003165,-0.00295752
CP01-R0686,686,687,588,AGE,0.11422207,0.11416988,0.00005219,0.00961613
CP01-R0586,586,587,589,INTERCEPT,-23.33121358,-23.40556790,0.07435431,0.00279680
CP01-R0586,586,587,589,CEMENT,0.11980433,0.11990557,-0.00010123,-0.01192526
CP01-R0586,586,587,589,SLAG,0.10386581,0.10406098,-0.00019517,-0.01925587
CP01-R0586,586,587,589,FLY_ASH,0.08793432,0.08806288,-0.00012855,-0.01021621
CP01-R0586,586,587,589,WATER,-0.14991842,-0.15010926,0.00019084,0.00475007
CP01-R0586,586,587,589,SUPERPLASTICIZER,0.29222460,0.28995406,0.00227054,0.02430354
CP01-R0586,586,587,589,COARSE_AGGREGATE,0.01808621,0.01813946,-0.00005325,-0.00566957
CP01-R0586,586,587,589,FINE_AGGREGATE,0.02019035,0.02022722,-0.00003687,-0.00344559
CP01-R0586,586,587,589,AGE,0.11422207,0.11419778,0.00002429,0.00447615
CP01-R0639,639,640,590,INTERCEPT,-23.33121358,-23.51654040,0.18532682,0.00697097
CP01-R0639,639,640,590,CEMENT,0.11980433,0.11981746,-0.00001312,-0.00154568
CP01-R0639,639,640,590,SLAG,0.10386581,0.10399093,-0.00012512,-0.01234439
CP01-R0639,639,640,590,FLY_ASH,0.08793432,0.08807529,-0.00014097,-0.01120286
CP01-R0639,639,640,590,WATER,-0.14991842,-0.14958843,-0.00032998,-0.00821325
CP01-R0639,639,640,590,SUPERPLASTICIZER,0.29222460,0.29354144,-0.00131684,-0.01409535
CP01-R0639,639,640,590,COARSE_AGGREGATE,0.01808621,0.01811124,-0.00002502,-0.00266403
CP01-R0639,639,640,590,FINE_AGGREGATE,0.02019035,0.02027072,-0.00008037,-0.00751013
CP01-R0639,639,640,590,AGE,0.11422207,0.11429014,-0.00006807,-0.01254331
CP01-R0696,696,697,591,INTERCEPT,-23.33121358,-23.41563347,0.08441988,0.00317541
CP01-R0696,696,697,591,CEMENT,0.11980433,0.11988222,-0.00007789,-0.00917503
CP01-R0696,696,697,591,SLAG,0.10386581,0.10384227,0.00002354,0.00232207
CP01-R0696,696,697,591,FLY_ASH,0.08793432,0.08801812,-0.00008380,-0.00665984
CP01-R0696,696,697,591,WATER,-0.14991842,-0.14977813,-0.00014029,-0.00349179
CP01-R0696,696,697,591,SUPERPLASTICIZER,0.29222460,0.29344379,-0.00121920,-0.01305016
CP01-R0696,696,697,591,COARSE_AGGREGATE,0.01808621,0.01816112,-0.00007491,-0.00797571
CP01-R0696,696,697,591,FINE_AGGREGATE,0.02019035,0.02012328,0.00006707,0.00626742
CP01-R0696,696,697,591,AGE,0.11422207,0.11424067,-0.00001860,-0.00342672
CP01-R0752,752,753,592,INTERCEPT,-23.33121358,-23.39187746,0.06066387,0.00228184
CP01-R0752,752,753,592,CEMENT,0.11980433,0.11971476,0.00008957,0.01055127
CP01-R0752,752,753,592,SLAG,0.10386581,0.10386149,0.00000432,0.00042615
CP01-R0752,752,753,592,FLY_ASH,0.08793432,0.08790077,0.00003355,0.00266630
CP01-R0752,752,753,592,WATER,-0.14991842,-0.14959844,-0.00031998,-0.00796435
CP01-R0752,752,753,592,SUPERPLASTICIZER,0.29222460,0.29359529,-0.00137070,-0.01467178
CP01-R0752,752,753,592,COARSE_AGGREGATE,0.01808621,0.01803924,0.00004698,0.00500177
CP01-R0752,752,753,592,FINE_AGGREGATE,0.02019035,0.02026934,-0.00007899,-0.00738065
CP01-R0752,752,753,592,AGE,0.11422207,0.11427413,-0.00005206,-0.00959217
CP01-R0654,654,655,593,INTERCEPT,-23.33121358,-23.35845298,0.02723940,0.00102460
CP01-R0654,654,655,593,CEMENT,0.11980433,0.11986465,-0.00006032,-0.00710547
CP01-R0654,654,655,593,SLAG,0.10386581,0.10383851,0.00002730,0.00269315
CP01-R0654,654,655,593,FLY_ASH,0.08793432,0.08798893,-0.00005461,-0.00433960
CP01-R0654,654,655,593,WATER,-0.14991842,-0.14982544,-0.00009298,-0.00231432
CP01-R0654,654,655,593,SUPERPLASTICIZER,0.29222460,0.29326400,-0.00103940,-0.01112563
CP01-R0654,654,655,593,COARSE_AGGREGATE,0.01808621,0.01815152,-0.00006530,-0.00695308
CP01-R0654,654,655,593,FINE_AGGREGATE,0.02019035,0.02008820,0.00010215,0.00954495
CP01-R0654,654,655,593,AGE,0.11422207,0.11416594,0.00005613,0.01034178
CP01-R0678,678,679,594,INTERCEPT,-23.33121358,-23.28142511,-0.04978848,-0.00187277
CP01-R0678,678,679,594,CEMENT,0.11980433,0.11973406,0.00007027,0.00827831
CP01-R0678,678,679,594,SLAG,0.10386581,0.10387353,-0.00000772,-0.00076198
CP01-R0678,678,679,594,FLY_ASH,0.08793432,0.08785285,0.00008147,0.00647425
CP01-R0678,678,679,594,WATER,-0.14991842,-0.14997161,0.00005319,0.00132384
CP01-R0678,678,679,594,SUPERPLASTICIZER,0.29222460,0.29122750,0.00099709,0.01067277
CP01-R0678,678,679,594,COARSE_AGGREGATE,0.01808621,0.01801220,0.00007401,0.00788015
CP01-R0678,678,679,594,FINE_AGGREGATE,0.02019035,0.02027766,-0.00008731,-0.00815807
CP01-R0678,678,679,594,AGE,0.11422207,0.11418336,0.00003871,0.00713188
CP01-R0549,549,550,595,INTERCEPT,-23.33121358,-23.64111760,0.30990401,0.01165688
CP01-R0549,549,550,595,CEMENT,0.11980433,0.11990197,-0.00009763,-0.01150112
CP01-R0549,549,550,595,SLAG,0.10386581,0.10403512,-0.00016931,-0.01670419
CP01-R0549,549,550,595,FLY_ASH,0.08793432,0.08813223,-0.00019791,-0.01572763
CP01-R0549,549,550,595,WATER,-0.14991842,-0.14957586,-0.00034256,-0.00852623
CP01-R0549,549,550,595,SUPERPLASTICIZER,0.29222460,0.29346428,-0.00123968,-0.01326940
CP01-R0549,549,550,595,COARSE_AGGREGATE,0.01808621,0.01825367,-0.00016746,-0.01782919
CP01-R0549,549,550,595,FINE_AGGREGATE,0.02019035,0.02021506,-0.00002471,-0.00230910
CP01-R0549,549,550,595,AGE,0.11422207,0.11426882,-0.00004675,-0.00861411
CP01-R0438,438,439,596,INTERCEPT,-23.33121358,-23.25699547,-0.07421812,-0.00279168
CP01-R0438,438,439,596,CEMENT,0.11980433,0.11974250,0.00006184,0.00728419
CP01-R0438,438,439,596,SLAG,0.10386581,0.10375307,0.00011274,0.01112291
CP01-R0438,438,439,596,FLY_ASH,0.08793432,0.08764010,0.00029422,0.02338153
CP01-R0438,438,439,596,WATER,-0.14991842,-0.14969589,-0.00022253,-0.00553867
CP01-R0438,438,439,596,SUPERPLASTICIZER,0.29222460,0.29407276,-0.00184816,-0.01978249
CP01-R0438,438,439,596,COARSE_AGGREGATE,0.01808621,0.01804569,0.00004053,0.00431503
CP01-R0438,438,439,596,FINE_AGGREGATE,0.02019035,0.02012619,0.00006416,0.00599527
CP01-R0438,438,439,596,AGE,0.11422207,0.11420213,0.00001994,0.00367472
CP01-R0604,604,605,597,INTERCEPT,-23.33121358,-22.93205231,-0.39916127,-0.01501425
CP01-R0604,604,605,597,CEMENT,0.11980433,0.11969586,0.00010847,0.01277813
CP01-R0604,604,605,597,SLAG,0.10386581,0.10368350,0.00018231,0.01798679
CP01-R0604,604,605,597,FLY_ASH,0.08793432,0.08773630,0.00019802,0.01573673
CP01-R0604,604,605,597,WATER,-0.14991842,-0.15046607,0.00054765,0.01363089
CP01-R0604,604,605,597,SUPERPLASTICIZER,0.29222460,0.29132764,0.00089695,0.00960085
CP01-R0604,604,605,597,COARSE_AGGREGATE,0.01808621,0.01793850,0.00014772,0.01572754
CP01-R0604,604,605,597,FINE_AGGREGATE,0.02019035,0.02006414,0.00012621,0.01179390
CP01-R0604,604,605,597,AGE,0.11422207,0.11437358,-0.00015152,-0.02791825
CP01-R0734,734,735,598,INTERCEPT,-23.33121358,-22.54554402,-0.78566957,-0.02955255
CP01-R0734,734,735,598,CEMENT,0.11980433,0.11958471,0.00021962,0.02587122
CP01-R0734,734,735,598,SLAG,0.10386581,0.10367326,0.00019255,0.01899710
CP01-R0734,734,735,598,FLY_ASH,0.08793432,0.08772761,0.00020671,0.01642706
CP01-R0734,734,735,598,WATER,-0.14991842,-0.15098964,0.00107123,0.02666263
CP01-R0734,734,735,598,SUPERPLASTICIZER,0.29222460,0.29194184,0.00028275,0.00302654
CP01-R0734,734,735,598,COARSE_AGGREGATE,0.01808621,0.01780508,0.00028113,0.02993242
CP01-R0734,734,735,598,FINE_AGGREGATE,0.02019035,0.01988550,0.00030486,0.02848665
CP01-R0734,734,735,598,AGE,0.11422207,0.11426471,-0.00004264,-0.00785651
CP01-R0735,735,736,599,INTERCEPT,-23.33121358,-22.52947938,-0.80173420,-0.03015682
CP01-R0735,735,736,599,CEMENT,0.11980433,0.11957745,0.00022689,0.02672711
CP01-R0735,735,736,599,SLAG,0.10386581,0.10365578,0.00021003,0.02072174
CP01-R0735,735,736,599,FLY_ASH,0.08793432,0.08770440,0.00022992,0.01827187
CP01-R0735,735,736,599,WATER,-0.14991842,-0.15094493,0.00102651,0.02554976
CP01-R0735,735,736,599,SUPERPLASTICIZER,0.29222460,0.29199569,0.00022890,0.00245015
CP01-R0735,735,736,599,COARSE_AGGREGATE,0.01808621,0.01779941,0.00028680,0.03053621
CP01-R0735,735,736,599,FINE_AGGREGATE,0.02019035,0.01987220,0.00031815,0.02972910
CP01-R0735,735,736,599,AGE,0.11422207,0.11417513,0.00004694,0.00864956
CP01-R0625,625,626,600,INTERCEPT,-23.33121358,-23.94915187,0.61793829,0.02324343
CP01-R0625,625,626,600,CEMENT,0.11980433,0.11999945,-0.00019512,-0.02298466
CP01-R0625,625,626,600,SLAG,0.10386581,0.10416331,-0.00029750,-0.02935111
CP01-R0625,625,626,600,FLY_ASH,0.08793432,0.08828309,-0.00034877,-0.02771647
CP01-R0625,625,626,600,WATER,-0.14991842,-0.14920742,-0.00071100,-0.01769670
CP01-R0625,625,626,600,SUPERPLASTICIZER,0.29222460,0.29329076,-0.00106617,-0.01141212
CP01-R0625,625,626,600,COARSE_AGGREGATE,0.01808621,0.01831147,-0.00022526,-0.02398350
CP01-R0625,625,626,600,FINE_AGGREGATE,0.02019035,0.02039530,-0.00020495,-0.01915119
CP01-R0625,625,626,600,AGE,0.11422207,0.11428788,-0.00006581,-0.01212548
CP01-R0428,428,429,601,INTERCEPT,-23.33121358,-23.54114108,0.20992749,0.00789631
CP01-R0428,428,429,601,CEMENT,0.11980433,0.11976755,0.00003679,0.00433365
CP01-R0428,428,429,601,SLAG,0.10386581,0.10383099,0.00003481,0.00343482
CP01-R0428,428,429,601,FLY_ASH,0.08793432,0.08796206,-0.00002774,-0.00220434
CP01-R0428,428,429,601,WATER,-0.14991842,-0.14961911,-0.00029931,-0.00744985
CP01-R0428,428,429,601,SUPERPLASTICIZER,0.29222460,0.29386897,-0.00164438,-0.01760120
CP01-R0428,428,429,601,COARSE_AGGREGATE,0.01808621,0.01823079,-0.00014458,-0.01539330
CP01-R0428,428,429,601,FINE_AGGREGATE,0.02019035,0.02022097,-0.00003061,-0.00286070
CP01-R0428,428,429,601,AGE,0.11422207,0.11418957,0.00003250,0.00598786
CP01-R0355,355,356,602,INTERCEPT,-23.33121358,-23.54607816,0.21486457,0.00808202
CP01-R0355,355,356,602,CEMENT,0.11980433,0.11979632,0.00000801,0.00094356
CP01-R0355,355,356,602,SLAG,0.10386581,0.10389252,-0.00002672,-0.00263576
CP01-R0355,355,356,602,FLY_ASH,0.08793432,0.08783096,0.00010336,0.00821394
CP01-R0355,355,356,602,WATER,-0.14991842,-0.14970149,-0.00021693,-0.00539940
CP01-R0355,355,356,602,SUPERPLASTICIZER,0.29222460,0.29434055,-0.00211596,-0.02264897
CP01-R0355,355,356,602,COARSE_AGGREGATE,0.01808621,0.01824238,-0.00015616,-0.01662685
CP01-R0355,355,356,602,FINE_AGGREGATE,0.02019035,0.02022249,-0.00003214,-0.00300313
CP01-R0355,355,356,602,AGE,0.11422207,0.11416832,0.00005375,0.00990433
CP01-R0584,584,585,603,INTERCEPT,-23.33121358,-23.51607235,0.18485877,0.00695337
CP01-R0584,584,585,603,CEMENT,0.11980433,0.11991144,-0.00010711,-0.01261725
CP01-R0584,584,585,603,SLAG,0.10386581,0.10411784,-0.00025203,-0.02486508
CP01-R0584,584,585,603,FLY_ASH,0.08793432,0.08811597,-0.00018165,-0.01443538
CP01-R0584,584,585,603,WATER,-0.14991842,-0.14993294,0.00001452,0.00036141
CP01-R0584,584,585,603,SUPERPLASTICIZER,0.29222460,0.29047237,0.00175222,0.01875557
CP01-R0584,584,585,603,COARSE_AGGREGATE,0.01808621,0.01816488,-0.00007866,-0.00837505
CP01-R0584,584,585,603,FINE_AGGREGATE,0.02019035,0.02027710,-0.00008675,-0.00810655
CP01-R0584,584,585,603,AGE,0.11422207,0.11422119,0.00000088,0.00016184
CP01-R0715,715,716,604,INTERCEPT,-23.33121358,-23.22704724,-0.10416635,-0.00391816
CP01-R0715,715,716,604,CEMENT,0.11980433,0.11972816,0.00007617,0.00897312
CP01-R0715,715,716,604,SLAG,0.10386581,0.10382685,0.00003896,0.00384342
CP01-R0715,715,716,604,FLY_ASH,0.08793432,0.08782376,0.00011056,0.00878604
CP01-R0715,715,716,604,WATER,-0.14991842,-0.15001926,0.00010084,0.00250994
CP01-R0715,715,716,604,SUPERPLASTICIZER,0.29222460,0.29120517,0.00101942,0.01091177
CP01-R0715,715,716,604,COARSE_AGGREGATE,0.01808621,0.01798841,0.00009781,0.01041342
CP01-R0715,715,716,604,FINE_AGGREGATE,0.02019035,0.02025796,-0.00006761,-0.00631783
CP01-R0715,715,716,604,AGE,0.11422207,0.11417537,0.00004670,0.00860459
CP01-R0682,682,683,605,INTERCEPT,-23.33121358,-23.58545550,0.25424192,0.00956318
CP01-R0682,682,683,605,CEMENT,0.11980433,0.11993751,-0.00013317,-0.01568781
CP01-R0682,682,683,605,SLAG,0.10386581,0.10394681,-0.00008101,-0.00799206
CP01-R0682,682,683,605,FLY_ASH,0.08793432,0.08812584,-0.00019152,-0.01521987
CP01-R0682,682,683,605,WATER,-0.14991842,-0.14959635,-0.00032207,-0.00801636
CP01-R0682,682,683,605,SUPERPLASTICIZER,0.29222460,0.29337925,-0.00115465,-0.01235927
CP01-R0682,682,683,605,COARSE_AGGREGATE,0.01808621,0.01820159,-0.00011537,-0.01228387
CP01-R0682,682,683,605,FINE_AGGREGATE,0.02019035,0.02020969,-0.00001934,-0.00180695
CP01-R0682,682,683,605,AGE,0.11422207,0.11425989,-0.00003782,-0.00696810
CP01-R0606,606,607,606,INTERCEPT,-23.33121358,-23.10721452,-0.22399906,-0.00842561
CP01-R0606,606,607,606,CEMENT,0.11980433,0.11967096,0.00013337,0.01571096
CP01-R0606,606,607,606,SLAG,0.10386581,0.10367938,0.00018642,0.01839268
