record_type,scenario_id,denominator_id,cell_id,cell_label,procedure,n,p_fixed,successes,trials,observed_rate,wilson_low_95,wilson_high_95,cp_low_95,cp_high_95,exact_p_value,critical_count,actual_size,raw_reject,holm_adjusted_p,holm_reject,power,first_p_at_or_above_80,grid_points,grid_min,grid_max,grid_argmin,grid_argmax,coverage_at_threshold,exact_conditional_p,conditional_space_mass,observed_deviance,informative,empirical_test_scope,conditional_on_model_assumptions,status,reason
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.803,,,,,,,,,15,,,,,0.898231815848565,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.804,,,,,,,,,15,,,,,0.900422504371021,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.805,,,,,,,,,15,,,,,0.902584467458946,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.806,,,,,,,,,15,,,,,0.904717700714505,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.807,,,,,,,,,15,,,,,0.90682220669945,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.808,,,,,,,,,15,,,,,0.908897994921942,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.809,,,,,,,,,15,,,,,0.910945081820319,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.81,,,,,,,,,15,,,,,0.912963490743797,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.811,,,,,,,,,15,,,,,0.914953251930113,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.812,,,,,,,,,15,,,,,0.916914402480083,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.813,,,,,,,,,15,,,,,0.918846986329077,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.814,,,,,,,,,15,,,,,0.920751054215419,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.815,,,,,,,,,15,,,,,0.92262666364569,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.816,,,,,,,,,15,,,,,0.924473878856954,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.817,,,,,,,,,15,,,,,0.926292770775901,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.818,,,,,,,,,15,,,,,0.928083416974903,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.819,,,,,,,,,15,,,,,0.929845901625008,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.82,,,,,,,,,15,,,,,0.931580315445863,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.821,,,,,,,,,15,,,,,0.933286755652584,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.822,,,,,,,,,15,,,,,0.934965325899582,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.823,,,,,,,,,15,,,,,0.936616136221363,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.824,,,,,,,,,15,,,,,0.938239302970315,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.825,,,,,,,,,15,,,,,0.939834948751493,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.826,,,,,,,,,15,,,,,0.941403202354439,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.827,,,,,,,,,15,,,,,0.94294419868204,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.828,,,,,,,,,15,,,,,0.944458078676463,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.829,,,,,,,,,15,,,,,0.945944989242183,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.83,,,,,,,,,15,,,,,0.947405083166133,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.831,,,,,,,,,15,,,,,0.948838519035018,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.832,,,,,,,,,15,,,,,0.950245461149811,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.833,,,,,,,,,15,,,,,0.951626079437465,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.834,,,,,,,,,15,,,,,0.952980549359895,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.835,,,,,,,,,15,,,,,0.954309051820249,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.836,,,,,,,,,15,,,,,0.95561177306652,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.837,,,,,,,,,15,,,,,0.956888904592537,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.838,,,,,,,,,15,,,,,0.958140643036381,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.839,,,,,,,,,15,,,,,0.959367190076281,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.84,,,,,,,,,15,,,,,0.96056875232402,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
power,primary,primary_conservative_method_1,,,exact_binomial_upper_tail,21,0.841,,,,,,,,,15,,,,,0.961745541215924,0.767,,,,,,,,,,,reference_distribution_exact_conditionally; empirical applicability is illustrative pending unit-independence evidence,true,ok_conditional,Design curve on the frozen p grid; not an estimate of observed p.
